,local,global
parents,0.00040663872410569627,0.28690102531551676
capital,0.0012542907655619313,0.32317903601067555
meaning,0.0008107431200554716,0.2587504842612651
lord,0.0013408761287478064,0.2905221559641209
voice,0.0005470283614866674,0.2824833777542415
physical,0.0013779816928808886,0.3344613166527399
writing,0.002012188591161353,0.3095272727165088
series,0.0019032626123332104,0.30171581955051396
non,0.006990458284919895,0.4699798068342991
developed,0.00451148122817618,0.48266600607655263
context,0.0047608450172948276,0.5455724288282707
7,0.0001012800960334095,0.29317701268039054
pressure,0.0014043576768798564,0.3086640789619922
institute,0.002061744152897967,0.45630267814594505
probably,0.001656800125861809,0.3124677847116971
usually,0.0013532239126160207,0.32367005510401803
response,0.004241406242942146,0.4298768092065137
cells,0.0013963091647287323,0.3491609601741702
industry,0.0022226865160353934,0.41066390035782463
nor,0.0007201344695758893,0.3639831323936289
received,0.0021986167067485386,0.2984938325639672
test,0.0018195706727762364,0.4100555081668804
product,0.0012929330172233731,0.4562514806402802
bank,0.0015339674363210709,0.3924642701740497
activities,0.00558625171484127,0.47778997673986023
meet,0.0021336688835459326,0.3400135201825787
manner,0.001957754518709698,0.2787796363140721
tax,0.0019815193347855163,0.39329306048526236
private,0.001729451572909109,0.33877953742594913
letter,0.0010701295597521812,0.2710530072722581
board,0.0014276999392043267,0.33801572574607475
commission,0.00172870435786974,0.4016366319171325
washington,0.0009096333074736049,0.4698167831065747
effective,0.0014219181566324888,0.3570134622988841
reasons,0.0008386933782396973,0.25885362509304155
personal,0.001507451329183666,0.30731158891869104
behavior,0.005175510582232239,0.5071747851886903
literature,0.0010786554474267547,0.3658130811447997
rules,0.0009102253842362221,0.3278109972378329
whose,0.002350682870266983,0.4583323560437187
india,0.0008719977925207622,0.3813497702929507
variety,0.0020316907734487764,0.336335006900359
king,0.001499868342453522,0.28956095519749114
step,0.0013110569167686641,0.2965029537282472
morning,0.00041841322270802506,0.19868778111673557
30,9.781942848529462e-05,0.25081087461259344
opportunity,0.002210946980640997,0.33863041059399923
particularly,0.001819958592730107,0.3734003257530032
european,0.0021590442198266384,0.4306064224160919
workers,0.0015448054530563823,0.38974462909900387
modern,0.0016140834814678303,0.40703763759788925
lead,0.0027340310998629123,0.2796405568271192
attempt,0.0011949981207548162,0.24842320098862247
determined,0.0022760785531444547,0.3594543153606746
region,0.0011286201727943915,0.41197142223132355
presented,0.004448194846894287,0.4102744895455025
cambridge,0.0028867740599325975,0.498572324285225
easy,0.0006805509274144901,0.25900780233660403
labor,0.0013073763936841223,0.3430485831992732
fall,0.001326539637625957,0.2639784278310131
activity,0.005070786560969268,0.4689480295284931
x,0.0014132312238836254,0.399361536825073
ii,0.002962975384579236,0.4933540469694394
list,0.002850232687673853,0.35647485224420494
share,0.0012541635703064928,0.36482153252660476
temperature,0.0005599380820895266,0.21681277293570245
civil,0.0020332833145276417,0.3620767489160992
authority,0.0009073106527227424,0.29248730809011936
increased,0.0011557002386394536,0.2551622949894169
meeting,0.0011845984697111131,0.2978541931702472
outside,0.0012675505877705253,0.2708168051518989
strong,0.001339071867605495,0.28505799408532106
works,0.0015558909632311213,0.3243096925320428
town,0.0006510110556972379,0.300578298518561
sea,0.0003130627276245509,0.24413482437098566
lost,0.0008101871656861225,0.26687021658405186
everything,0.0005159557985356519,0.30555820611777784
follow,0.0016466288361586337,0.32330835131569935
parties,0.0009350083127634445,0.3064626179308171
aware,0.0009522997434291326,0.3355640418361232
standard,0.0032856814353509657,0.3897375858268446
friends,0.0009791509642616816,0.264174355998014
points,0.0016936826679432697,0.3219223003235876
wide,0.0027681912200357497,0.36725839215824974
justice,0.002913607501925746,0.27390348829860145
paid,0.00046651464062702654,0.2403108933898741
lack,0.0027228633727409152,0.28289585323816036
except,0.0017307865002007354,0.3810043142380294
spirit,0.00109854848988569,0.35668068328331226
distribution,0.002549034835917437,0.3226381728050858
addition,0.005063854922906831,0.4101835142966741
bed,0.00036229515252346803,0.3085198187134709
beyond,0.0014869343663505897,0.35202872108476335
hope,0.0005157176555208649,0.23037389478894987
stage,0.0017030652103667515,0.3281122226143163
nations,0.006714752184083978,0.4441352804465526
hear,0.0006283855836098413,0.21663882401725498
says,0.0020713147702097973,0.3820630852234782
interests,0.0018898144170117065,0.30399322979091103
levels,0.006568452438312928,0.5973139996237085
solution,0.0024845253465625283,0.3086281106348169
carried,0.002971208398311311,0.3614935433935964
library,0.002135034094689761,0.38776421011264495
near,0.0010472493347095462,0.31664751008695313
limited,0.0016346044838235583,0.35294591409559417
forms,0.0010221747022859384,0.33333795784261877
alone,0.001362592205932801,0.35212153484155595
college,0.0010077086954070058,0.2917262165074147
placed,0.0017299303351050585,0.29378004873605756
application,0.0010694174493049238,0.3489628975680372
decided,0.002080925005196077,0.33580134639814607
takes,0.001843347110650829,0.3749621761314742
politics,0.0030348947778909225,0.42593116501675776
events,0.000983593171658891,0.2630944593382304
building,0.0009084509991779256,0.31075823225283417
factor,0.0024815436612928704,0.3927033269523206
concerned,0.0015871722883962784,0.4170846716808242
relation,0.0014578526750016409,0.37810879649085616
provides,0.004947627129024223,0.4201390071249801
speak,0.00041551768597966984,0.31422754138953846
coming,0.001707494039409331,0.35611466004462733
street,0.0019303510628223552,0.3339182755108625
security,0.0032134362758461437,0.46332490384903613
persons,0.000903874109780356,0.31146850225276457
condition,0.003116840126960076,0.3582335325598929
california,0.0005771062419672438,0.4157312142066788
applied,0.002050612661614916,0.36808053498678617
hold,0.0012795972709135526,0.29239245784736645
goods,0.0009707695528855316,0.280559438864428
average,0.0006322947430169125,0.24905705620135365
allow,0.0011010431811279114,0.3272507458424567
christ,0.0003410623970326072,0.2148614912366289
individuals,0.0015774806998305705,0.3269648044408121
followed,0.0013518598969240474,0.28947831097649646
existence,0.0012299546007503586,0.3275989551922558
established,0.0008862746857015913,0.29339678473585074
laws,0.0005779230811874363,0.26891241558648427
nation,0.0016183001267710405,0.41072932356387315
include,0.002762539264155978,0.4921294430229646
week,0.00029294465317834345,0.26275501368525256
simply,0.0013377690457479906,0.3686073885562682
poor,0.0030342710680291464,0.3816703211304785
rise,0.0016862525674502592,0.34050648928093674
15,7.474590391146856e-05,0.28363149834950374
million,0.0008731249474391935,0.2693110845924833
freedom,0.0015203824704735395,0.32351302425492645
original,0.001171818820728914,0.3024596077493835
majority,0.0009132835718049356,0.20348803943315175
author,0.0014301204055180469,0.3531106571109458
12,4.2775095139967725e-05,0.2806887598831871
d,0.0009601422027063637,0.40671324525783015
hundred,0.00018802558096577985,0.22987784397844657
ten,9.435561137838675e-05,0.2373375722791018
complete,0.0026870805200596842,0.2849674112614182
basic,0.011834135149822844,0.6439026091362773
thinking,0.0006364549997638549,0.368871241726935
direct,0.002430411842704453,0.3171581147032235
statement,0.0014778580692072244,0.31983447268829135
choice,0.0020459220607371422,0.3798681015627302
reached,0.00239117220059208,0.3562006536769614
someone,0.0005265023436315925,0.3436188821858277
chance,0.0007505874023666675,0.29409097071451396
happened,0.0006595301388876429,0.28423335263066984
shows,0.0012041586981536853,0.3463363495638927
peace,0.001217315933410758,0.29996806565158207
river,0.0004397287143349353,0.2269454179088395
performance,0.004205899876876188,0.4083030111581335
methods,0.0023952404501577,0.3003642786255686
continue,0.0010633229780658234,0.3329144126581288
types,0.0018136807173787135,0.45184502333480314
50,0.0002460688234895246,0.4338326986443015
behind,0.0008372017686514098,0.32117542560622114
myself,0.0007436082011323848,0.24879843388148748
design,0.004632120058811152,0.45184287593639216
length,0.0005778367672152483,0.2927135201306048
ago,0.00037151661438572514,0.2344390795645157
forces,0.0025393670833861286,0.3009015825211252
earlier,0.0020069443794293873,0.29785632711509735
remember,0.0005199457187928771,0.3343164086092546
chicago,0.0015348039059286073,0.47874923754859633
wrong,0.0010562126192183395,0.33369764536818425
scale,0.0037459943469942466,0.4145002760627332
create,0.004091227523576466,0.43282865718894037
below,0.003269411209774495,0.42507678939988125
lived,0.0011215850019027295,0.24460673286093126
road,0.0009753551905129205,0.3541839408080978
learning,0.0065183039197737845,0.589682867867438
start,0.001607786416542965,0.43605005176697764
french,0.0003615088509966883,0.29707741448267466
jesus,0.0001839672404619392,0.24591710659987742
army,0.0005664355973166465,0.25214156008469957
comes,0.0010371297276169577,0.35203838566371204
costs,0.0031344889747479954,0.466421474310997
appropriate,0.001789449478421163,0.45570188646677245
saying,0.0005773373193173614,0.31479088595195404
stay,0.0013132719512406867,0.3599798728305621
hour,0.0007816635809008345,0.2763952869960141
success,0.0006785029422063331,0.279226431692703
volume,0.0014139665985630281,0.2960415004608329
box,0.00842648443972265,0.5784119247986732
throughout,0.001563822046782872,0.3053071659421832
article,0.0012280034626691691,0.3444331495908638
continued,0.0021730695699319134,0.3891647812920702
sent,0.0006573827704772523,0.24478581756884676
simple,0.0020911197674740776,0.3507093852030757
floor,0.000515917893325912,0.2727382014255879
oxford,0.0031269597243087244,0.49118498606586025
getting,0.0009970999019406376,0.31229087416131607
9,4.8525773772712686e-05,0.2709252668297154
finally,0.0035741464176133986,0.4486659195133572
project,0.004667527491163593,0.623400283786762
useful,0.0017582014743264143,0.30229211847062554
opinion,0.0014167666882641686,0.2954462907915778
responsible,0.0018358259994435586,0.3193766723115743
effort,0.0013216470885643965,0.2866506200318789
explain,0.001006742556553402,0.25812056692582364
access,0.0051706917945435246,0.49190113750491393
africa,0.0004396409631093334,0.37388612052788195
today,0.0014324228400801101,0.390168274398461
occur,0.0009108165760526987,0.23370159268669077
wall,0.000572820358276441,0.30387910173796673
military,0.0015762529833419994,0.3807508987578725
distance,0.0008049059408098858,0.2632876918833553
aspects,0.002138995031774847,0.4221598773728573
recent,0.001407516170192944,0.31729505676428904
develop,0.0028289482381020845,0.379956640882937
defined,0.003075243848099824,0.3568646006191676
status,0.002391320393589812,0.40455679274458733
born,0.0010794183312048435,0.26087866662537595
cell,0.002782957795830076,0.43519238023679285
products,0.0012422873342054657,0.3535873633995833
ideas,0.0008470870935700683,0.35019859878701387
sat,0.0004226469529919133,0.2260578910472777
principles,0.0009964087685417193,0.27288030625148707
concept,0.0028163378791292923,0.4085061516603372
medical,0.0024938516927278834,0.43864983013235226
cross,0.001789052222632395,0.36073939312611103
allowed,0.0008806048538322943,0.27983398104111756
gone,0.0009546263044490323,0.295688811045583
car,0.0018803470388020136,0.41338682367187596
spent,0.0005849438230461876,0.24862726082557463
weeks,0.00040948023315446545,0.26147850374664394
task,0.0016708853987944885,0.30674471584521856
species,0.0012635889995699164,0.2853132714917027
stand,0.0014000983077934182,0.2985795106204159
sun,0.000347423074917151,0.2277350222364105
arms,0.0007241951125786497,0.3282974967734731
file,0.005436473297277359,0.6018132001738754
expression,0.0016047686343394327,0.3402345452245128
friend,0.0005712023846293657,0.2713769716631593
ready,0.0012082819490565452,0.29238967523055726
cut,0.0018124076757327116,0.3470612204382054
western,0.00047919139290036346,0.3557715096381836
failure,0.0014087319873783194,0.3270056736335534
elements,0.0016505649045963516,0.4470566618442833
obtained,0.0017482617056269773,0.3108055774433558
nineteenth,0.001223299038787291,0.30574077926764287
administration,0.002180925978826117,0.4296663803809524
potential,0.008151586787694245,0.5802689053845465
character,0.0014753674190093908,0.3401795334215255
reported,0.0034383663770381806,0.40567768286062034
wish,0.0005888227373874703,0.3442743481586672
doubt,0.0008845796792003162,0.2807030882099516
france,0.0004413545488300675,0.270689930127996
indeed,0.0006403342185998251,0.37310828240052574
circumstances,0.0010032886980312953,0.25349410354109225
demand,0.0025312808265647783,0.3536368216550563
financial,0.0028016146765099097,0.3218952566223596
herself,0.0012626322476794786,0.2617608059366149
measure,0.0025653702802825797,0.3948611193478977
stood,0.0005214094150431495,0.2985011609629308
exchange,0.0022787211116900366,0.39624733038477367
wrote,0.0008845813027014114,0.28570732452437453
directly,0.0014520053587491167,0.2779543127958405
conference,0.002272850442842325,0.42986621827143634
image,0.0019109918912674402,0.36329706486549485
100,0.00011899030162754558,0.2574781468700935
serve,0.001239158521118942,0.2968680746622997
husband,0.0003356020209795436,0.238217567060786
impossible,0.0006844240951805439,0.23818819007678094
